time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
60420.0,53.35553112503247,49.93758812287666,0,250.53066993802724,751.5920098140817,667.1106225006495,59.87517624575332,0.0,58393971.52250036,43795478.6418752,17022501.488961905,1244820.5153129883,26272644.186037857,801635.2018514525,25528156.637600373,25027823.670724887,6.705522537231445e-08
60480.0,53.66091372691702,49.933291169824756,0,247.21330532162943,741.6399159648884,673.2182745383404,59.86658233964951,0.0,58453700.8947159,43840275.671036854,17062717.779095292,1248412.7680643825,26272644.186037857,801635.2018514525,25529145.12387725,25024231.417973496,7.078051567077637e-08
60540.0,53.90453205601155,49.9289948335161,0,243.8912153817082,731.6736461451246,678.0906411202309,59.8579896670322,0.0,58512633.531031325,43884475.14827342,17103262.981395442,1252004.505218416,26272644.186037857,801635.2018514525,25529207.661659632,25020639.68081946,6.705522537231445e-08
60600.0,54.09108067395309,49.924699113862175,0,240.5644673612915,721.6934020838745,681.8216134790617,59.84939822772435,0.0,58570768.30545462,43928076.22909089,17144065.83294379,1255595.7268490926,26272644.186037857,801635.2018514525,25528414.669298075,25017048.459188778,6.705522537231445e-08
60660.0,54.22489397835924,49.92040401077448,0,237.23312777071055,711.6993833121317,684.4978795671848,59.840808021548966,0.0,58628104.108040646,43971078.08103041,17185060.485317215,1259186.4330304055,26272644.186037857,801635.2018514525,25526831.162682857,25013457.753007468,6.332993507385254e-08
60720.0,54.309973886075014,49.91610952416452,0,233.89726254830532,701.691787644916,686.1994777215002,59.83221904832904,0.0,58684639.84473519,44013479.883551314,17226186.089222386,1262776.6238363376,26272644.186037857,801635.2018514525,25524517.170492664,25009867.562201537,7.450580596923828e-08
60780.0,54.350015389701014,49.9118156539438,0,230.5569371907175,691.6708115721525,687.0003077940203,59.823631307887595,0.0,58740374.43725391,44055280.82794035,17267386.411057036,1266366.299340861,26272644.186037857,801635.2018514525,25521528.117542528,25006277.886697013,7.450580596923828e-08
60840.0,54.348430150593536,49.90752240002385,0,227.21221685817434,681.6366505745231,686.9686030118708,59.8150448000477,0.0,58795306.822989404,44096480.11724198,17308609.47894527,1269955.4596179363,26272644.186037857,801635.2018514525,25517915.178678844,25002688.72641994,7.078051567077637e-08
60900.0,54.30836827903883,49.903229762316215,0,223.86316645923515,671.5894993777055,686.1673655807766,59.80645952463243,0.0,58849435.954941005,44137076.96620568,17349807.255982295,1273544.1047415151,26272644.186037857,801635.2018514525,25513725.605481938,24999100.081296355,6.705522537231445e-08
60960.0,54.23273844076482,49.89893774073246,0,220.50985071876522,661.5295521562957,684.6547688152964,59.797875481464914,0.0,58902760.801662855,44177070.60124707,17390935.338597793,1277132.2347855375,26272644.186037857,801635.2018514525,25509003.027863808,24995511.951252334,6.705522537231445e-08
