time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
56820.0,67.54941649961042,64.55688861282542,1,438.63458361593104,1315.9037508477932,950.9883299922083,89.11377722565084,375.26299700283874,80802391.0720349,60601793.30402617,21142681.494996328,1496311.6812135782,38745870.56153569,1420500.0000000002,37962800.1278162,37249558.88032205,-6.705522537231445e-08
56880.0,67.5076981205661,64.57714536109698,1,435.7112280120216,1307.1336840360648,950.153962411322,89.15429072219396,367.49131603742796,80907312.73589367,60680484.55192026,21199715.829375762,1501659.7288588535,38768153.250736006,1422000.0000000002,37979108.99368557,37266493.52187708,-6.705522537231445e-08
56940.0,67.4653238981544,64.59684103841317,1,432.7795770943952,1298.3387312831856,949.3064779630879,89.19368207682635,359.70775061154905,81011531.79785514,60758648.84839136,21256699.708148174,1507010.1736573882,38789969.28177088,1423500.0000000002,37994938.96658573,37282959.108113416,-6.705522537231445e-08
57000.0,67.42229430039455,64.61597487796936,1,429.83968667745904,1289.5190600323772,948.4458860078911,89.23194975593873,351.9124555721188,81115046.27373861,60836284.70530396,21313632.344581034,1512362.9482345472,38811317.946217015,1425000.0000000002,38010289.41248831,37298954.99798239,-6.705522537231445e-08
57060.0,67.37860980824472,64.63454612419133,1,426.89161273248936,1280.674838197468,947.5721961648944,89.26909224838266,344.1055859802947,81217854.19277766,60913390.64458325,21370512.952511203,1517717.9851243524,38832198.544948384,1426500.0000000002,38025159.706947625,37314480.55982395,-7.450580596923828e-08
57120.0,67.3342709155922,64.65255403274887,1,423.935411386564,1271.806234159692,946.6854183118439,89.30510806549773,336.28729710855384,81319953.59765773,60989965.19824328,21427340.746360455,1523075.2167708315,38852610.388148956,1428000.0000000002,38039549.23511194,37329535.17137805,-5.960464477539063e-08
57180.0,67.28927812924319,64.66999787056925,1,420.9711389214958,1262.9134167644875,945.7855625848638,89.3399957411385,328.45774443771194,81421342.54455328,61066006.90841495,21484114.941150982,1528434.5755293677,38872552.79532533,1429500.0000000002,38053457.39173454,37344118.21979589,-5.960464477539063e-08
57240.0,67.2436319689128,64.6868769158505,1,417.9988517727591,1253.9965553182774,944.8726393782558,89.37375383170101,320.6170836540111,81522019.10316494,61141514.3273737,21540834.75252088,1533795.9936680517,38892025.09531913,1431000.0000000002,38066883.581184715,37358229.10165102,-5.21540641784668e-08
57300.0,67.19733296721428,64.70319045807433,1,415.0186065284174,1245.0558195852523,943.9466593442855,89.40638091614866,312.7654706461495,81621981.35675615,61216486.017567106,21597499.396739658,1539159.4033690344,38911026.62631924,1432500.0000000002,38079827.21745835,37371867.22295014,-6.705522537231445e-08
57360.0,67.15038166964835,64.71893779801904,1,412.03045992804323,1236.0913797841297,943.0076333929671,89.43787559603808,304.9030615023158,81721227.40218969,61290920.55164226,21654108.090723686,1544524.7367298831,38929556.73587386,1434000.0000000002,38092287.72418865,37385031.99914392,-4.470348358154297e-08
