time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
71820.0,20.00056164686207,63.39696167433205,0,0.0,0.0,0.011232937241416607,86.7939233486641,-0.0,88006317.33209437,66004737.99907085,26907579.26194206,2817290.35268435,39097150.312425904,869978.865095576,36279868.38444452,36279859.95974159,7.450580596923828e-08
71880.0,20.000518465399274,63.390732892436034,0,0.0,0.0,0.010369307985484966,86.78146578487207,-0.0,88006317.33209437,66004737.99907085,26907579.909664,2822497.6143494155,39097150.312425904,869978.865095576,36274660.47505751,36274652.698076524,8.195638656616211e-08
71940.0,20.000478603885107,63.38450500455939,0,0.0,0.0,0.00957207770213131,86.76901000911877,-0.0,88006317.33209437,66004737.99907085,26907580.50758671,2827704.1286142957,39097150.312425904,869978.865095576,36269453.362869926,36269446.18381165,8.195638656616211e-08
72000.0,20.000441807069787,63.37827801057378,0,0.0,0.0,0.008836141395747177,86.75655602114756,-0.0,88006317.33209437,66004737.99907085,26907581.05953894,2832909.8955862657,39097150.312425904,869978.865095576,36264247.04394573,36264240.41683968,8.940696716308594e-08
72060.0,20.00040783932807,63.37205191035091,0,0.0,0.0,0.008156786561386298,86.74410382070182,-0.0,88006317.33209437,66004737.99907085,26907581.56905507,2838114.9153725845,39097150.312425904,869978.865095576,36259041.51464328,36259035.39705336,8.195638656616211e-08
72120.0,20.00037648315044,63.3658267037625,0,0.0,0.0,0.007529663008796206,86.731653407525,-0.0,88006317.33209437,66004737.99907085,26907582.039397735,2843319.188080495,39097150.312425904,869978.865095576,36253836.77159271,36253831.12434545,8.195638656616211e-08
72180.0,20.00034753775031,63.35960239068029,0,0.0,0.0,0.00695075500622977,86.71920478136057,-0.0,88006317.33209437,66004737.99907085,26907582.473578736,2848522.7138172276,39097150.312425904,869978.865095576,36248632.811674975,36248627.59860872,8.195638656616211e-08
72240.0,20.0003208177783,63.35337897097602,0,0.0,0.0,0.006416355565974641,86.70675794195203,-0.0,88006317.33209437,66004737.99907085,26907582.874378316,2853725.4926899937,39097150.312425904,869978.865095576,36243429.63200263,36243424.81973595,8.940696716308594e-08
72300.0,20.00029615213536,63.347156444521474,0,0.0,0.0,0.0059230427071810254,86.69431288904295,-0.0,88006317.33209437,66004737.99907085,26907583.244362958,2858927.5248059914,39097150.312425904,869978.865095576,36238227.229901984,36238222.787619956,8.195638656616211e-08
72360.0,20.000273382877168,63.34093481118845,0,0.0,0.0,0.005467657543363202,86.6818696223769,-0.0,88006317.33209437,66004737.99907085,26907583.58590183,2864128.8102724035,39097150.312425904,869978.865095576,36233025.6028967,36233021.50215354,7.450580596923828e-08
72420.0,20.000252364202737,63.33471407084874,0,0.0,0.0,0.0050472840547399755,86.66942814169748,-0.0,88006317.33209437,66004737.99907085,26907583.901181947,2869329.349196397,39097150.312425904,869978.865095576,36227824.74869259,36227820.963229544,8.195638656616211e-08
72480.0,20.00023296152079,63.328494223374186,0,0.0,0.0,0.0046592304158110665,86.65698844674837,-0.0,88006317.33209437,66004737.99907085,26907584.192222174,2874529.141685122,39097150.312425904,869978.865095576,36222624.66516363,36222621.17074082,7.450580596923828e-08
72540.0,20.000215050587922,63.32227526863664,0,0.0,0.0,0.004301011758442996,86.64455053727328,-0.0,88006317.33209437,66004737.99907085,26907584.46088617,2879728.187845716,39097150.312425904,869978.865095576,36217425.35033905,36217422.12458023,7.450580596923828e-08
